"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","sona_id","success","timeout","failed_images","failed_audio","failed_video","question_order","slider_start","practiceTrial","practiceTrialNum","correct","concept","texture_id","ishihara_plate","correct_response"
"22178","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","22180","0.0-0.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"","","","preload","1","22579","0.0-1.0","pe77yljyqb","4","","true","false","[]","[]","[]","","","","","","","","",""
"1032","","","fullscreen","2","24616","0.0-2.0","pe77yljyqb","4","","true","","","","","","","","","","","","",""
"3183","","{""Consent"":[""<strong>I consent</strong>""]}","survey-multi-select","3","27802","0.0-3.0","pe77yljyqb","4","","","","","","","[0]","","","","","","","",""
"1519","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","4","29322","0.0-4.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"3823","","{""Age"":""e"",""Gender"":""e"",""Race/ethnicity"":""e"",""Languages"":""e""}","survey-text","5","33146","0.0-5.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"8881","
                        <style>
                            .jspsych-html-slider-response-container {
                                margin-top: 2px !important;  
                            }
                            .jspsych-html-slider-response-response .jspsych-slider-label {
                                font-size: 5px !important;
                            }

                        </style>

                        <div>
                            <div style='text-align:left; font-size:18px; line-height:25px; width: 1300px;'>
                                During this experiment you will be asked to rate how much you associate charts with                                different concepts.<br> Below, you can see some examples of the charts you will be asked to rate. Above the charts
                                is the list of concepts.<br>You will be asked                                to rate how much you associate each chart with each concept on a scale from 'not at all' to 'very much' like the
                                one below. <br><br>

                        <div style=""text-align: left; width: 1200px;"">
                            <p style=""font-size:18px; line-height:20px; text-align:center; font-weight:bold"">
                                Sad, Angry, Fearful, Disgust, Happy
                            </p>
                        </div>

                        <div style=""display: flex; justify-content: center; width: 100%;"">
                            <div style=""
                                display: grid;
                                grid-template-columns: repeat(5, 1fr);
                                gap: 8px;
                                padding: 10px;
                                width: 900px;  
                                margin: 0 auto;
                            "">
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Fearful_lo_lo_1_Pastel1_decend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Disgust_hi_hi_1_tab20b_ascend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Angry_lo_lo_1_tab20c_decend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Happy_lo_lo_1_tab20b_ascend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Happy_hi_hi_1_Set1_ascend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Angry_hi_hi_1_tab20_decend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Fearful_hi_hi_1_tab20b_decend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Sad_hi_hi_1_tab20_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Disgust_lo_lo_1_tab20c_ascend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/5_Sad_lo_lo_1_Set1_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                            </div>
                        </div>
                    </div>
                </div>
                    ","null","html-slider-response","6","42030","0.0-6.0","pe77yljyqb","4","","","","","","","","0","true","","","","","",""
"1469","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each concept for a given scale, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the slider. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","html-button-response","7","43501","0.0-7.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","198","html-slider-response","8","44952","0.0-8.0-0.0","pe77yljyqb","4","","","","","","","","0","true","0","true","","","",""
"690","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","9","46151","0.0-8.0-1.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-198","html-slider-response","10","47455","0.0-9.0-0.0","pe77yljyqb","4","","","","","","","","0","true","1","true","","","",""
"546","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","11","48509","0.0-9.0-1.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","106","html-slider-response","12","49716","0.0-10.0-0.0","pe77yljyqb","4","","","","","","","","0","true","2","true","","","",""
"721","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","13","50943","0.0-10.0-1.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-105","html-slider-response","14","51929","0.0-11.0-0.0","pe77yljyqb","4","","","","","","","","0","true","3","true","","","",""
"638","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","15","53075","0.0-11.0-1.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"510","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","html-button-response","16","53586","0.0-12.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"848","<p>In this block of trials, you will be asked to rate how much you associate each texture with the concept</p >
                        <p style = 'font-size:150%; font-weight: bold'>Sad</p><br></br>","0","html-button-response","17","54435","0.0-13.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/5_Sad_med_lo_3_tab20_ascend_lgsm_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","-172","html-slider-response","18","55930","0.0-14.0","pe77yljyqb","4","","","","","","","","0","","","","Sad","images/5_Sad_med_lo_3_tab20_ascend_lgsm_dot.png","",""
"null","<div style=""font-size:48px"">+</div>","null","html-keyboard-response","19","56947","0.0-15.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/5_Sad_hi_lo_3_Accent_ascend_smlg_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","-102","html-slider-response","20","58500","0.0-16.0","pe77yljyqb","4","","","","","","","","0","","","","Sad","images/5_Sad_hi_lo_3_Accent_ascend_smlg_dot.png","",""
"null","<div style=""font-size:48px"">+</div>","null","html-keyboard-response","21","59515","0.0-17.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/5_Sad_hi_md_3_Accent_ascend_lgsm_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","-130","html-slider-response","22","61435","0.0-18.0","pe77yljyqb","4","","","","","","","","0","","","","Sad","images/5_Sad_hi_md_3_Accent_ascend_lgsm_dot.png","",""
"null","<div style=""font-size:48px"">+</div>","null","html-keyboard-response","23","62460","0.0-19.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/5_Sad_hi_hi_2_Paired_ascend_smlg_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","-66","html-slider-response","24","89638","0.0-20.0","pe77yljyqb","4","","","","","","","","0","","","","Sad","images/5_Sad_hi_hi_2_Paired_ascend_smlg_dot.png","",""
"null","<div style=""font-size:48px"">+</div>","null","html-keyboard-response","25","90646","0.0-21.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Sad</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/5_Sad_med_lo_3_tab20_decend_lgsm_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","-170","html-slider-response","26","92251","0.0-22.0","pe77yljyqb","4","","","","","","","","0","","","","Sad","images/5_Sad_med_lo_3_tab20_decend_lgsm_dot.png","",""
"null","<div style=""font-size:48px"">+</div>","null","html-keyboard-response","27","93269","0.0-23.0","pe77yljyqb","4","","","","","","","","","","","","","","",""
