"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","sona_id","success","timeout","failed_images","failed_audio","failed_video","question_order","slider_start","practiceTrial","practiceTrialNum","correct","concept","texture_id","ishihara_plate","correct_response"
"5163","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","5167","0.0-0.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"","","","preload","1","6938","0.0-1.0","rn7cxbpbum","2","","true","false","[]","[]","[]","","","","","","","","",""
"1076","","","fullscreen","2","9018","0.0-2.0","rn7cxbpbum","2","","true","","","","","","","","","","","","",""
"32918","","{""Consent"":[""<strong>I consent</strong>""]}","survey-multi-select","3","41963","0.0-3.0","rn7cxbpbum","2","","","","","","","[0]","","","","","","","",""
"4580","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","4","46545","0.0-4.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"6848","","{""Age"":""1"",""Gender"":""1"",""Race/ethnicity"":""1"",""Languages"":""1""}","survey-text","5","53418","0.0-5.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"149493","
                        <div>
                            <div style='text-align:left; font-size:18px; line-height:25px; width: 1300px;'>
                                During this experiment you will be asked to rate how much you associate charts with                                different concepts. Below, you can see some examples of the charts you will be asked to rate. Above the charts
                                is the list of concepts. You will be asked
                                to rate how much you associate each chart with each concept on a scale from 'not at all' to 'very much' like the
                                one below. <br>

                        <div style=""text-align: left; width: 1200px;"">
                            <p style=""font-size:18px; line-height:20px; text-align:center; font-weight:bold"">
                                Angry, Happy, Fearful, Disgust, Sad
                            </p>
                        </div>

                        <div style=""display: flex; justify-content: center; width: 100%;"">
                            <div style=""
                                display: grid;
                                grid-template-columns: repeat(5, 1fr);
                                gap: 8px;
                                padding: 10px;
                                width: 900px;  
                                margin: 0 auto;
                            "">
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Fearful_hi_hi_1_tab20b_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Angry_lo_lo_1_tab20c_decend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Angry_hi_hi_1_tab20_decend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Happy_hi_hi_1_Set1_ascend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Sad_lo_lo_1_Set1_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Fearful_lo_lo_1_Pastel1_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Sad_hi_hi_1_tab20_decend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Disgust_hi_hi_1_tab20b_decend_lgsm_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Happy_lo_lo_1_tab20b_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                                    <div style=""width: 100%;"">
                                        <img src=""images/3_Disgust_lo_lo_1_tab20c_ascend_smlg_dot.png"" style=""width: 100%; height: auto; object-fit: contain;"">
                                    </div>
                                
                            </div>
                        </div>
                    </div>
                </div>
                    ","null","html-slider-response","6","202918","0.0-6.0","rn7cxbpbum","2","","","","","","","","0","true","","","","","",""
"50376","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each concept for a given scale, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the slider. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","html-button-response","7","253300","0.0-7.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","200","html-slider-response","8","254755","0.0-8.0-0.0","rn7cxbpbum","2","","","","","","","","0","true","0","true","","","",""
"958","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","9","256217","0.0-8.0-1.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","html-slider-response","10","257264","0.0-9.0-0.0","rn7cxbpbum","2","","","","","","","","0","true","1","true","","","",""
"686","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","11","258452","0.0-9.0-1.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","96","html-slider-response","12","259506","0.0-10.0-0.0","rn7cxbpbum","2","","","","","","","","0","true","2","true","","","",""
"440","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","13","260449","0.0-10.0-1.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-108","html-slider-response","14","261163","0.0-11.0-0.0","rn7cxbpbum","2","","","","","","","","0","true","3","true","","","",""
"500","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","15","262166","0.0-11.0-1.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"989","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","html-button-response","16","263157","0.0-12.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"1948","<p>In this block of trials, you will be asked to rate how much you associate each texture with the concept</p >
                        <p style = 'font-size:150%; font-weight: bold'>Angry</p><br></br>","0","html-button-response","17","265106","0.0-13.0","rn7cxbpbum","2","","","","","","","","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Angry</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/3_Angry_hi_hi_1_tab20_ascend_smlg_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","189","html-slider-response","18","267488","0.0-14.0","rn7cxbpbum","2","","","","","","","","0","","","","Angry","images/3_Angry_hi_hi_1_tab20_ascend_smlg_dot.png","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >Angry</p>
                            <div style=""width:300px; margin: auto;"">
                                <img src=""images/3_Angry_hi_hi_3_tab10new_ascend_smlg_dot.png"" width=""300"" height=""200"" style=""object-fit:contain;"">
                            </div>
                        </div>","139","html-slider-response","19","269737","0.0-15.0","rn7cxbpbum","2","","","","","","","","0","","","","Angry","images/3_Angry_hi_hi_3_tab10new_ascend_smlg_dot.png","",""
